image_id,image_path,key,scientificName,issues,datasetKey,publishingOrgKey,networkKeys,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,gadm,higherGeography,year,month,day,eventDate,startDayOfYear,endDayOfYear,typeStatus,modified,lastInterpreted,references,license,isSequenced,identifier,facts,relations,institutionKey,collectionKey,isInCluster,datasetName,recordedBy,identifiedBy,preparations,nucleotideSequence,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier.1,recordNumber,habitat,institutionID,http...unknown.org.crawl_attempt,dynamicProperties,locality,fieldNumber,verbatimLocality,gbifID,language,collectionCode,occurrenceID,type,disposition,catalogNumber,institutionCode,occurrenceRemarks,accessRights,verbatimElevation,collectionID,name,sex,reproductiveCondition,decimalLatitude,decimalLongitude,projectId,speciesKey,species,genericName,specificEpithet,georeferencedBy,datasetID,samplingProtocol,geodeticDatum,acceptedNameUsage,nomenclaturalCode,georeferenceVerificationStatus,verbatimSRS,georeferenceRemarks,materialSampleID,parentNameUsageID,acceptedNameUsageID,ownerInstitutionCode,bibliographicCitation,higherClassification,parentNameUsage,iucnRedListCategory,vernacularName,individualCount,elevation,elevationAccuracy,nomenclaturalStatus,http...unknown.org.dateLastUpdated,taxonID,http...unknown.org.code,http...unknown.org.conceptualSchema,http...unknown.org.maxSearchResponseRecords,municipality,infraspecificEpithet,identificationQualifier,http...unknown.org.omitFromScheduledCrawl,distanceFromCentroidInMeters,fieldNotes,county,locationRemarks,otherCatalogNumbers,verbatimEventDate,island,http...unknown.org.recordID,rights,organismQuantity,organismQuantityType,dataGeneralizations,eventRemarks,http...unknown.org.recordEnteredBy,programmeAcronym,coordinateUncertaintyInMeters,georeferenceSources,http...unknown.org.license,http...unknown.org.rightsHolder,http...unknown.org.CatalogNumberNumeric,coordinatePrecision,taxonConceptID,http...unknown.org.taxonRankID,verbatimCoordinateSystem,http...unknown.org.species,verbatimTaxonRank,image_url,weak_flowering,download_status
HERB_0213,sample_images/HERB_0213.jpg,3461962315,Tabernaemontana bovina Lour.,,b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,17abcf75-2f1e-46dd-bf75-a5b21dd02655,86c2834b-fcd6-418d-9b32-aca45110a0fe,2cd829bb-b713-433d-99cf-64bef11e5b3e,FR,EML,2026-08-13T15:27:43.858+00:00,2026-08-24T16:45:44.026+00:00,606,PRESERVED_SPECIMEN,PRESENT,3618689,6,7707728,220,412,6701,3169624,3618689,Tabernaemontana bovina Lour.,Plantae,Tracheophyta,Gentianales,Apocynaceae,Tabernaemontana,SPECIES,ACCEPTED,NA,ASIA,siem réap,none,NA,2021,1,8,2021-01-08,8,8,NA,2022-01-24T16:52:37.000+00:00,2026-08-24T16:45:44.026+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190852,none,none,6a6ac6c5-1b8a-48db-91a2-f8661274ff80,bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2,FALSE,NA,"Hul, S.|Peou, Y.|Ratanak, V.",Hul,hb,none,Magnoliopsida,KH,none,none,ASIA,Cambodia,EUROPE,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190852,NA,NA,http://grbio.org/institution/museum-national-dhistoire-naturelle,654,NA,NA,7265,Sangkat Slorkram,3461962315,NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190852,NA,NA,P01190852,MNHN,NA,NA,NA,NA,Tabernaemontana bovina Lour.,NA,NA,NA,NA,NA,3618689,Tabernaemontana bovina,Tabernaemontana,bovina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbrisseau de 0,5-1 m de haut. Feuilles elliptiques, acuminées ou caudées au sommet, cunéées à la base. Inflorescences axillaires, en cymes , lobes de la corolle arrondis ou obtus au sommet",Phum Daun Pa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mediaphoto.mnhn.fr/media/1648795043139KQAAm5xEUF9tzPMM,TRUE,error
HERB_0214,sample_images/HERB_0214.jpg,6196923823,Xerospermum noronhianum (Blume) Blume,"colmafu,inmafu",1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,4fd82480-ea1c-11da-8db4-b8a03c50a862,NA,82d6992a-b20b-4e74-b6ac-6b971b2c485d,4fd82480-ea1c-11da-8db4-b8a03c50a862,JP,EML,2026-07-10T16:35:10.312+00:00,2026-07-18T17:50:15.816+00:00,222,PRESERVED_SPECIMEN,PRESENT,9209685,6,7707728,220,933,6657,7264817,9209685,Xerospermum noronhianum (Blume) Blume,Plantae,Tracheophyta,Sapindales,Sapindaceae,Xerospermum,SPECIES,ACCEPTED,NA,ASIA,Khammouan,NA,Asia|Laos|Khammouan|Khounkham,2024,3,19,2024-03-19,79,79,NA,2025-10-16T00:00:00.000+00:00,2026-07-18T17:50:15.816+00:00,https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,e8b59962-aaa7-4fa1-b144-87152fd65d7f,none,none,7b6590f0-c03f-409b-ae28-f443c1166d23,e9e6df05-e289-4a64-8ace-a4d5dbd168e4,FALSE,NA,NA,NA,NA,none,Magnoliopsida,LA,none,none,ASIA,Lao People’s Democratic Republic,ASIA,NA,e8b59962-aaa7-4fa1-b144-87152fd65d7f,Z1240,NA,NA,232,NA,NA,NA,"Laos, Khammouan, Khounkham",6196923823,NA,KAG,e8b59962-aaa7-4fa1-b144-87152fd65d7f,NA,NA,KAG187640,KAG,NA,NA,NA,NA,Xerospermum noronhianum (Blume) Blume,NA,NA,18.16623,104.47261,NA,9209685,Xerospermum noronhianum,Xerospermum,noronhianum,NA,NA,NA,WGS84,NA,NA,NA,NA,obtained using GPS machine,NA,NA,NA,NA,NA,Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Xerospermum|noronhianum,NA,LC,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khounkham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187640/KAG187640.jpg,FALSE,ok
HERB_0215,sample_images/HERB_0215.jpg,1454559709,Nepeta bucharica Lipsky,"cdc,cucdmis,cum",bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:19:58.841+00:00,445,PRESERVED_SPECIMEN,PRESENT,5610699,6,7707728,220,408,2497,2927325,5610699,Nepeta bucharica Lipsky,Plantae,Tracheophyta,Lamiales,Lamiaceae,Nepeta,SPECIES,ACCEPTED,NA,ASIA,NA,NA,Outer China incl. Tibet,2016,8,12,2016-08-12,225,225,NA,2024-04-04T10:08:00.000+00:00,2026-08-24T20:19:58.841+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E00826727,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"RBGE & Kulob Expediton to Tadjikistan,",NA,HERBARIUM SHEET,none,Magnoliopsida,TL,none,none,ASIA,Timor-Leste,EUROPE,NA,https://data.rbge.org.uk/herb/E00826727,4,Rolling summit; sub-alpine grassland; heavy clay and grass turf;  Vegetation: Sub alpine grassland with Nepeta odorifera; Aconitum sp,https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,Tajikistan:Kali kumb top of pass on summer road,NA,NA,1454559709,NA,E,https://data.rbge.org.uk/herb/E00826727,PhysicalObject,NA,E00826727,RBGE,NA,NA,3344m,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Nepeta bucharica Lipsky,NA,NA,38.632222,70.723889,NA,5610699,Nepeta bucharica,Nepeta,bucharica,NA,NA,NA,WGS84,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,3344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12th August 2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,825805,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E00826727/manifest,FALSE,not_image
HERB_0216,sample_images/HERB_0216.jpg,6196925205,Diospyros retrofracta Bakh.,"colmafu,inmafu",1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,4fd82480-ea1c-11da-8db4-b8a03c50a862,NA,82d6992a-b20b-4e74-b6ac-6b971b2c485d,4fd82480-ea1c-11da-8db4-b8a03c50a862,JP,EML,2026-07-10T16:35:10.312+00:00,2026-07-18T17:50:39.528+00:00,222,PRESERVED_SPECIMEN,PRESENT,4070079,6,7707728,220,1353,6709,3030169,4070714,Diospyros bejaudii Lecomte,Plantae,Tracheophyta,Ericales,Ebenaceae,Diospyros,SPECIES,SYNONYM,NA,ASIA,Khammouan,NA,Asia|Laos|Khammouan|Khounkham|Phouphamarn walking trail,2024,3,17,2024-03-17,77,77,NA,2025-10-16T00:00:00.000+00:00,2026-07-18T17:50:39.528+00:00,https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,c9274252-413c-44ce-8f79-4009a0e86b74,none,none,7b6590f0-c03f-409b-ae28-f443c1166d23,e9e6df05-e289-4a64-8ace-a4d5dbd168e4,FALSE,NA,NA,NA,NA,none,Magnoliopsida,LA,none,none,ASIA,Lao People’s Democratic Republic,ASIA,NA,c9274252-413c-44ce-8f79-4009a0e86b74,Z1008,NA,NA,232,NA,Phouphamarn walking trail,NA,"Laos, Khammouan, Khounkham, Phouphamarn walking trail",6196925205,NA,KAG,c9274252-413c-44ce-8f79-4009a0e86b74,NA,NA,KAG187417,KAG,NA,NA,NA,NA,Diospyros retrofracta Bakh.,NA,NA,18.17615,104.48995,NA,4070714,Diospyros bejaudii,Diospyros,retrofracta,NA,NA,NA,WGS84,NA,NA,NA,NA,obtained using GPS machine,NA,NA,NA,NA,NA,Plantae|Tracheophyta|Magnoliopsida|Ericales|Ebenaceae|Diospyros|retrofracta,NA,NA,NA,NA,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khounkham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187417/KAG187417.jpg,FALSE,ok
HERB_0217,sample_images/HERB_0217.jpg,4858972296,Catunaregam tomentosa (Blume ex DC.) Tirveng.,"cdc,cdround,gass84,incomis,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,17abcf75-2f1e-46dd-bf75-a5b21dd02655,996e30f8-f762-11e1-a439-00145eb45e9a,061b4f20-f241-11da-a328-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-24T12:51:18.333+00:00,2026-08-24T20:51:40.251+00:00,539,PRESERVED_SPECIMEN,PRESENT,2910934,6,7707728,220,412,8798,2910885,2910934,Catunaregam tomentosa (Blume ex DC.) Tirveng.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Catunaregam,SPECIES,ACCEPTED,NA,ASIA,NA,NA,Chiang Muan,2022,6,15,2022-06-15T00:00,166,166,NA,2025-12-30T09:18:46.063+00:00,2026-08-24T20:51:40.251+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,K001930401,none,none,fa252605-26f6-426c-9892-94d071c2c77f,NA,FALSE,NA,"Yooprasert, S.; Poopath, M.; Sirimongkol, S.; Krachangyut, P.; Thaothawin, P.",NA,NA,none,Magnoliopsida,TH,none,none,ASIA,Thailand,EUROPE,NA,K001930401,SY 353,NA,NA,539,NA,"On route 1251 from Phayao to Nan, a kilometre away from Huai Ton Phueng Falls.",NA,NA,4858972296,NA,Herbarium,http://specimens.kew.org/herbarium/K001930401,NA,NA,K001930401,K,NA,NA,NA,NA,Catunaregam tomentosa (Blume ex DC.) Tirveng.,NA,NA,18.926944,100.217222,NA,2910934,Catunaregam tomentosa,Catunaregam,tomentosa,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,Chiang Muan,NA,NA,NA,NA,NA,NA,NA,NA,15 June 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://d2jcv3kl45hlgi.cloudfront.net/4393b56d7f39101c783e94595baabcd3.jpg,FALSE,ok
HERB_0218,sample_images/HERB_0218.jpg,5106374636,Premna bengalensis C.B.Clarke,,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:20:48.669+00:00,445,PRESERVED_SPECIMEN,PRESENT,3898215,6,7707728,220,408,2497,2925344,3898215,Premna bengalensis C.B.Clarke,Plantae,Tracheophyta,Lamiales,Lamiaceae,Premna,SPECIES,ACCEPTED,NA,ASIA,Sagaing,none,Myanmar (Burma),2019,3,18,2019-03-18,77,77,NA,2025-04-08T13:59:40.000+00:00,2026-08-24T20:20:48.669+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E01542027,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"Armstrong, Kathleen Ellen, Nwe, Thet Yu, Kramer, Marshall, Linn, Wah Wah, Khaing, Myo, Myint, Thar, Pyae, Phoe La, Kyi, Aung, Nyo, Kyi, Myint, Han Sein, Nge, Maung & Oo, Myint",NA,HERBARIUM SHEET,none,Magnoliopsida,MM,none,none,ASIA,Myanmar,EUROPE,NA,https://data.rbge.org.uk/herb/E01542027,4502,Growing in primary forest.,https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,"Htamanthi Wildlife Sanctuary. Nam Phi Lin stream, downstream from camp 1",NA,NA,5106374636,NA,E,https://data.rbge.org.uk/herb/E01542027,PhysicalObject,NA,E01542027,RBGE,NA,NA,NA,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Premna bengalensis C.B.Clarke,NA,NA,NA,NA,NA,3898215,Premna bengalensis,Premna,bengalensis,NA,NA,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hkamti,NA,NA,18th March 2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,1737518,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E01542027/manifest,FALSE,not_image
HERB_0219,sample_images/HERB_0219.jpg,6196923887,Ardisia pubicalyx Miq.,"colmafu,inmafu",1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,4fd82480-ea1c-11da-8db4-b8a03c50a862,NA,82d6992a-b20b-4e74-b6ac-6b971b2c485d,4fd82480-ea1c-11da-8db4-b8a03c50a862,JP,EML,2026-07-10T16:35:10.312+00:00,2026-07-18T17:50:16.386+00:00,222,PRESERVED_SPECIMEN,PRESENT,7331057,6,7707728,220,1353,6674,3169458,7331057,Ardisia pubicalyx Miq.,Plantae,Tracheophyta,Ericales,Primulaceae,Ardisia,SPECIES,ACCEPTED,NA,ASIA,Khammouan,NA,Asia|Laos|Khammouan|Khounkham|Tad Nam Sanam,2024,3,15,2024-03-15,75,75,NA,2025-10-16T00:00:00.000+00:00,2026-07-18T17:50:16.386+00:00,https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,9a632ba8-4d40-4a6b-afe4-3a35ac6978b6,none,none,7b6590f0-c03f-409b-ae28-f443c1166d23,e9e6df05-e289-4a64-8ace-a4d5dbd168e4,FALSE,NA,NA,NA,NA,none,Magnoliopsida,LA,none,none,ASIA,Lao People’s Democratic Republic,ASIA,NA,9a632ba8-4d40-4a6b-afe4-3a35ac6978b6,Z765,NA,NA,232,NA,Tad Nam Sanam,NA,"Laos, Khammouan, Khounkham, Tad Nam Sanam",6196923887,NA,KAG,9a632ba8-4d40-4a6b-afe4-3a35ac6978b6,NA,NA,KAG187181,KAG,NA,NA,NA,NA,Ardisia pubicalyx Miq.,NA,NA,18.21749,104.5121,NA,7331057,Ardisia pubicalyx,Ardisia,pubicalyx,NA,NA,NA,WGS84,NA,NA,NA,NA,obtained using GPS machine,NA,NA,NA,NA,NA,Plantae|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Ardisia|pubicalyx,NA,LC,NA,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khounkham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187181/KAG187181.jpg,FALSE,ok
HERB_0220,sample_images/HERB_0220.jpg,6196927400,Pluchea indica (L.) Less.,"colmafu,inmafu",1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,4fd82480-ea1c-11da-8db4-b8a03c50a862,NA,82d6992a-b20b-4e74-b6ac-6b971b2c485d,4fd82480-ea1c-11da-8db4-b8a03c50a862,JP,EML,2026-07-10T16:35:10.312+00:00,2026-07-18T17:50:21.476+00:00,222,PRESERVED_SPECIMEN,PRESENT,3132728,6,7707728,220,414,3065,3132596,3132728,Pluchea indica (L.) Less.,Plantae,Tracheophyta,Asterales,Asteraceae,Pluchea,SPECIES,ACCEPTED,NA,ASIA,Kien Giang,NA,Asia|Vietnam|Kien Giang|Kien Luong Dist.|Binh An,2024,5,24,2024-05-24,145,145,NA,2025-10-16T00:00:00.000+00:00,2026-07-18T17:50:21.476+00:00,https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,e7b03a50-002c-4cfe-a680-92bbc08936e2,none,none,7b6590f0-c03f-409b-ae28-f443c1166d23,e9e6df05-e289-4a64-8ace-a4d5dbd168e4,FALSE,NA,NA,NA,NA,none,Magnoliopsida,VN,none,none,ASIA,Viet Nam,ASIA,NA,e7b03a50-002c-4cfe-a680-92bbc08936e2,N527,NA,NA,232,NA,Binh An,NA,"Vietnam, Kien Giang, Kien Luong Dist., Binh An",6196927400,NA,KAG,e7b03a50-002c-4cfe-a680-92bbc08936e2,NA,NA,KAG188630,KAG,NA,NA,NA,NA,Pluchea indica (L.) Less.,NA,NA,10.15577,104.60976,NA,3132728,Pluchea indica,Pluchea,indica,NA,NA,NA,WGS84,NA,NA,NA,NA,obtained using GPS machine,NA,NA,NA,NA,NA,Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Pluchea|indica,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kien Luong Dist.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188630/KAG188630.jpg,FALSE,ok
HERB_0221,sample_images/HERB_0221.jpg,6196923599,Hibiscus tiliaceus L.,"colmafu,inmafu",1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,4fd82480-ea1c-11da-8db4-b8a03c50a862,NA,82d6992a-b20b-4e74-b6ac-6b971b2c485d,4fd82480-ea1c-11da-8db4-b8a03c50a862,JP,EML,2026-07-10T16:35:10.312+00:00,2026-07-18T17:50:15.251+00:00,222,PRESERVED_SPECIMEN,PRESENT,3152584,6,7707728,220,941,6685,7115793,7115794,Talipariti tiliaceum (L.) Fryxell,Plantae,Tracheophyta,Malvales,Malvaceae,Talipariti,SPECIES,SYNONYM,NA,ASIA,Kien Giang,NA,Asia|Vietnam|Kien Giang|Kien Luong Dist.|Binh An,2024,5,24,2024-05-24,145,145,NA,2025-10-16T00:00:00.000+00:00,2026-07-18T17:50:15.251+00:00,https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,744eabaf-0bdf-4d20-af1b-c68282a9fb8b,none,none,7b6590f0-c03f-409b-ae28-f443c1166d23,e9e6df05-e289-4a64-8ace-a4d5dbd168e4,FALSE,NA,NA,NA,NA,none,Magnoliopsida,VN,none,none,ASIA,Viet Nam,ASIA,NA,744eabaf-0bdf-4d20-af1b-c68282a9fb8b,N530,NA,NA,232,NA,Binh An,NA,"Vietnam, Kien Giang, Kien Luong Dist., Binh An",6196923599,NA,KAG,744eabaf-0bdf-4d20-af1b-c68282a9fb8b,NA,NA,KAG188633,KAG,NA,NA,NA,NA,Hibiscus tiliaceus L.,NA,NA,10.15577,104.60976,NA,7115794,Talipariti tiliaceum,Hibiscus,tiliaceus,NA,NA,NA,WGS84,NA,NA,NA,NA,obtained using GPS machine,NA,NA,NA,NA,NA,Plantae|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Hibiscus|tiliaceus,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kien Luong Dist.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188633/KAG188633.jpg,FALSE,ok
HERB_0222,sample_images/HERB_0222.jpg,5832054895,Thalictrum javanicum Blume,"osiic,colmano,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,68e8e67a-43e6-44a3-8817-dc0e6b70f973,c4e134d3-c68f-406d-a116-6a37895602e0,90fd6680-349f-11d8-aa2d-b8a03c50a862,US,EML,2026-07-14T21:52:57.898+00:00,2026-07-18T23:13:41.864+00:00,437,PRESERVED_SPECIMEN,PRESENT,7277787,6,7707728,220,399,2410,3033112,7277787,Thalictrum javanicum Blume,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Thalictrum,SPECIES,ACCEPTED,NA,ASIA,NA,none,NA,2020,10,27,2020-10-27,301,301,NA,2025-03-20T08:48:00.000+00:00,2026-07-18T23:13:41.864+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:MO:Tropicos:103900474,none,none,1be3aa67-8f90-4309-92f4-bd55426a8c09,NA,FALSE,Tropicos,G. Merbaboe,NA,NA,none,Magnoliopsida,ID,none,none,ASIA,Indonesia,NORTH_AMERICA,Missouri Botanical Garden,urn:catalog:MO:Tropicos:103900474,s.n.,NA,NA,441,NA,Central Java.,(4020125),NA,5832054895,NA,Tropicos,urn:catalog:MO:Tropicos:103900474,PhysicalObject,NA,103900474,MO,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,Thalictrum javanicum Blume,NA,NA,NA,NA,NA,7277787,Thalictrum javanicum,Thalictrum,javanicum,NA,NA,NA,NA,NA,ICNafp,NA,NA,NA,NA,NA,NA,MOBOT,http://www.tropicos.org/Specimen/103900474,NA,NA,NA,NA,1,1800,NA,No opinion,2016-01-28T15:41:27.000Z,27101364,MOBOT,http://digir.net/schema/conceptual/darwin/2003/1.0/darwin2.xsd,15000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://images.mobot.org/tropicosimages6/detailimages/TropicosImagesVol6/102215000/E7B9487D-849B-4E70-B9CC-5C441018B6B6.jpg,FALSE,ok
HERB_0223,sample_images/HERB_0223.jpg,3416517306,Garcinia hombroniana Pierre,"cdc,gass84",cb9beff3-a185-486f-975a-732251444158,2853c0e7-c758-4c9c-83a2-7c2d18967fb9,17abcf75-2f1e-46dd-bf75-a5b21dd02655,86c2834b-fcd6-418d-9b32-aca45110a0fe,2cd829bb-b713-433d-99cf-64bef11e5b3e,FR,EML,2026-08-13T15:27:43.165+00:00,2026-08-24T18:08:47.839+00:00,586,PRESERVED_SPECIMEN,PRESENT,3714315,6,7707728,220,1414,6646,3189556,3714315,Garcinia hombroniana Pierre,Plantae,Tracheophyta,Malpighiales,Clusiaceae,Garcinia,SPECIES,ACCEPTED,NA,ASIA,NA,NA,NA,2020,3,25,2020-03-25,85,85,NA,2021-12-17T16:45:47.000+00:00,2026-08-24T18:08:47.839+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1400356,none,none,17ff2e84-80c7-4904-81c7-26183b3ce46e,1fddc155-2d5b-4b1d-92cb-1268e22cc2bb,FALSE,NA,"Yao, T.L.|Leong, P.K.F.|Lim, W.H.|Chia, E.J.J.",Yao,hb,none,Magnoliopsida,SG,none,none,ASIA,Singapore,EUROPE,NA,http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1400356,NA,NA,http://grscicoll.org/institution/université-montpellier-2,634,NA,NA,90,Singapore Botanic Garden,3416517306,NA,MPU,http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1400356,NA,NA,MPU1400356,UM,NA,NA,NA,NA,Garcinia hombroniana Pierre,NA,NA,1.39487,103.81105,NA,3714315,Garcinia hombroniana,Garcinia,hombroniana,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3348.8504043166813,"Tree tag: 20070209*C. Distribution: Indochina, W. Malesia. With stilt roots. Wound exudate white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cultivated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mediaphoto.mnhn.fr/media/16397559470533ZAbVoW6netIil2q,FALSE,error
